id,timepoint,ear,frequency,min_level,max_level,manual threshold
299,1,left,16000,15,80,15.0
299,0,left,22627,15,85,30.0
299,2,left,22627,15,80,40.0
299,1,left,22627,15,80,15.0
299,0,left,32000,15,85,30.0
299,2,left,32000,15,80,45.0
299,1,left,32000,15,80,25.0
299,0,left,45254,15,85,55.0
299,2,left,45254,15,80,45.0
299,1,left,45254,15,80,40.0
299,0,right,4000,15,85,50.0
299,2,right,4000,15,80,25.0
299,0,right,5656,15,85,40.0
299,2,right,5656,15,80,30.0
299,0,right,8000,15,85,35.0
299,2,right,8000,15,80,25.0
299,0,right,11313,15,85,25.0
299,2,right,11313,15,80,15.0
299,0,right,16000,15,85,30.0
299,2,right,16000,15,80,15.0
299,0,right,22627,15,85,30.0
299,2,right,22627,15,80,15.0
299,0,right,32000,15,85,30.0
299,2,right,32000,15,80,15.0
299,0,right,45254,15,85,45.0
299,2,right,45254,15,80,15.0
300,0,left,8000,15,80,60.0
300,1,left,8000,15,80,35.0
300,0,left,16000,15,80,40.0
300,1,left,16000,15,80,35.0
300,0,left,32000,15,80,65.0
300,1,left,32000,15,80,35.0
300,0,right,8000,15,80,35.0
300,1,right,8000,15,80,35.0
300,0,right,16000,15,80,35.0
300,1,right,16000,15,80,30.0
300,0,right,32000,15,80,50.0
300,1,right,32000,15,80,30.0
301,0,left,4000,15,80,50.0
301,1,left,4000,15,80,40.0
301,0,left,5656,15,80,40.0
301,1,left,5656,15,80,40.0
301,0,left,8000,15,80,40.0
301,1,left,8000,15,80,35.0
301,0,left,11313,15,80,30.0
301,1,left,11313,15,80,30.0
301,0,left,16000,15,80,35.0
301,1,left,16000,15,80,25.0
301,0,left,22627,15,80,40.0
301,1,left,22627,15,80,35.0
301,0,left,32000,15,80,40.0
301,1,left,32000,15,80,40.0
301,0,left,45254,15,80,60.0
301,1,left,45254,15,80,45.0
302,0,left,4000,15,105,105.0
302,1,left,4000,15,105,105.0
302,0,left,5656,15,105,100.0
302,1,left,5656,15,105,90.0
302,0,left,8000,15,105,95.0
302,1,left,8000,15,105,90.0
302,0,left,11313,15,105,85.0
302,1,left,11313,15,105,85.0
302,0,left,16000,15,105,90.0
302,1,left,16000,15,105,85.0
302,0,left,22627,15,105,85.0
302,1,left,22627,15,105,90.0
302,0,left,32000,15,105,85.0
302,1,left,32000,15,105,85.0
303,0,left,4000,65,105,inf
303,0,left,5656,65,105,inf
303,0,left,8000,65,105,95.0
303,0,left,11313,65,105,90.0
303,0,left,16000,65,105,90.0
303,0,left,22627,65,105,95.0
303,0,left,32000,65,105,105.0
303,0,left,45254,65,105,inf
304,0,left,4000,15,105,75.0
304,0,left,5656,15,105,65.0
304,0,left,8000,15,105,65.0
304,0,left,11313,15,105,70.0
304,0,left,16000,15,105,60.0
304,0,left,22627,15,105,inf
304,0,left,32000,15,105,inf
304,0,right,4000,15,105,70.0
304,0,right,5656,15,105,60.0
304,0,right,8000,15,105,50.0
304,0,right,11313,15,105,40.0
304,0,right,16000,15,105,45.0
304,0,right,22627,15,105,95.0
304,0,right,32000,15,105,inf
305,0,left,4000,15,80,45.0
305,0,left,5656,15,80,40.0
305,0,left,8000,15,80,15.0
305,0,left,11313,15,80,15.0
305,0,left,16000,15,80,15.0
305,0,left,22627,15,80,15.0
305,0,left,32000,15,80,25.0
305,0,left,45254,15,80,15.0
306,0,left,4000,65,105,inf
306,0,left,5656,65,105,inf
306,0,left,8000,65,105,100.0
306,0,left,11313,65,105,90.0
306,0,left,16000,65,105,100.0
306,0,left,22627,65,105,95.0
306,0,left,32000,65,105,100.0
306,0,left,45254,65,105,inf
307,0,left,4000,15,80,45.0
307,0,left,5656,15,80,30.0
307,0,left,8000,15,80,30.0
307,0,left,11313,15,80,25.0
307,0,left,16000,15,80,20.0
307,0,left,22627,15,80,35.0
307,0,left,32000,15,80,30.0
307,0,left,45254,15,80,35.0
308,0,left,4000,15,105,inf
308,1,left,4000,65,105,inf
308,0,left,5656,15,105,95.0
308,1,left,5656,65,105,105.0
308,0,left,8000,15,105,95.0
308,1,left,8000,65,105,95.0
308,0,left,11313,15,105,90.0
308,1,left,11313,65,105,85.0
308,0,left,16000,15,105,85.0
308,1,left,16000,65,105,85.0
308,0,left,22627,15,105,85.0
308,1,left,22627,65,105,90.0
308,0,left,32000,15,105,90.0
308,1,left,32000,65,105,85.0
309,1,left,4000,15,85,80.0
309,0,left,4000,15,105,60.0
309,1,left,5656,15,85,50.0
309,0,left,5656,15,105,45.0
309,1,left,8000,15,85,30.0
309,0,left,8000,15,105,40.0
309,1,left,11313,15,85,40.0
309,0,left,11313,15,105,35.0
309,1,left,16000,15,85,30.0
309,0,left,16000,15,105,20.0
309,1,left,22627,15,85,35.0
309,0,left,22627,15,105,30.0
309,1,left,32000,15,85,35.0
309,0,left,32000,15,105,35.0
309,1,right,4000,15,85,55.0
309,0,right,4000,15,105,60.0
309,1,right,5656,15,85,45.0
309,0,right,5656,15,105,40.0
309,1,right,8000,15,85,40.0
309,0,right,8000,15,105,40.0
309,1,right,11313,15,85,30.0
309,0,right,11313,15,105,35.0
309,1,right,16000,15,85,30.0
309,0,right,16000,15,105,45.0
309,1,right,22627,15,85,30.0
309,0,right,22627,15,105,35.0
309,1,right,32000,15,85,35.0
309,0,right,32000,15,105,40.0
310,0,left,4000,15,105,70.0
310,2,left,4000,15,105,60.0
310,1,left,4000,40,105,75.0
310,0,left,5656,15,105,50.0
310,2,left,5656,15,105,65.0
310,1,left,5656,40,105,60.0
310,0,left,8000,15,105,55.0
310,2,left,8000,15,105,70.0
310,1,left,8000,40,105,60.0
310,0,left,11313,15,105,80.0
310,2,left,11313,15,105,80.0
310,1,left,11313,40,105,75.0
310,0,left,16000,15,105,80.0
310,2,left,16000,15,105,90.0
310,1,left,16000,40,105,95.0
310,0,left,22627,15,105,90.0
310,2,left,22627,15,105,90.0
310,1,left,22627,40,105,95.0
310,0,left,32000,15,105,100.0
310,2,left,32000,15,105,100.0
310,1,left,32000,40,105,105.0
310,2,left,45254,15,105,inf
310,0,right,4000,15,105,80.0
310,2,right,4000,15,105,90.0
310,0,right,5656,15,105,75.0
310,2,right,5656,15,105,80.0
310,0,right,8000,15,105,70.0
310,2,right,8000,15,105,80.0
310,0,right,11313,15,105,80.0
310,2,right,11313,15,105,85.0
310,0,right,16000,15,105,85.0
310,2,right,16000,15,105,90.0
310,0,right,22627,15,105,85.0
310,2,right,22627,15,105,95.0
310,0,right,32000,15,105,85.0
310,2,right,32000,15,105,95.0
310,2,right,45254,15,105,inf
311,0,left,4000,15,85,60.0
311,0,left,5656,15,85,40.0
311,0,left,8000,15,85,40.0
311,0,left,11313,15,85,25.0
311,0,left,16000,15,85,40.0
311,0,left,22627,15,85,40.0
311,0,left,32000,15,85,25.0
311,0,right,4000,15,85,55.0
311,0,right,5656,15,85,35.0
311,0,right,8000,15,85,40.0
311,0,right,11313,15,85,35.0
311,0,right,16000,15,85,35.0
311,0,right,22627,15,85,40.0
311,0,right,32000,15,85,35.0
312,0,left,4000,15,105,45.0
312,1,left,4000,15,105,85.0
312,0,left,5656,15,105,30.0
312,1,left,5656,15,105,95.0
312,0,left,8000,15,105,45.0
312,1,left,8000,15,105,90.0
312,0,left,11313,15,105,75.0
312,1,left,11313,15,105,90.0
312,0,left,16000,15,105,90.0
312,1,left,16000,15,105,85.0
312,0,left,22627,15,105,85.0
312,1,left,22627,15,105,85.0
312,0,left,32000,15,105,90.0
312,1,left,32000,15,105,85.0
312,0,right,4000,15,105,50.0
312,1,right,4000,15,105,55.0
312,0,right,5656,15,105,35.0
312,1,right,5656,15,105,60.0
312,0,right,8000,15,105,50.0
312,1,right,8000,15,105,70.0
312,0,right,11313,15,105,80.0
312,1,right,11313,15,105,90.0
312,0,right,16000,15,105,90.0
312,1,right,16000,15,105,100.0
312,0,right,22627,15,105,90.0
312,1,right,22627,15,105,95.0
312,0,right,32000,15,105,85.0
312,1,right,32000,15,105,100.0
313,0,left,4000,15,85,45.0
313,1,left,4000,15,85,55.0
313,0,left,5656,15,85,40.0
313,1,left,5656,15,85,45.0
313,0,left,8000,15,85,35.0
313,1,left,8000,15,85,30.0
313,0,left,11313,15,85,25.0
313,1,left,11313,15,85,20.0
313,0,left,16000,15,85,25.0
313,1,left,16000,15,85,15.0
313,0,left,22627,15,85,35.0
313,1,left,22627,15,85,30.0
313,0,left,32000,15,85,50.0
313,1,left,32000,15,85,50.0
313,0,left,45254,15,85,55.0
313,1,left,45254,15,85,65.0
314,0,left,8000,15,80,35.0
314,0,left,16000,15,80,30.0
314,0,left,32000,15,80,15.0
315,0,left,4000,15,105,65.0
315,2,left,4000,15,105,60.0
315,3,left,4000,15,105,90.0
315,0,left,5656,15,105,50.0
315,2,left,5656,15,105,35.0
315,3,left,5656,15,105,55.0
315,0,left,8000,15,105,35.0
315,2,left,8000,15,105,45.0
315,3,left,8000,15,105,55.0
315,0,left,11313,15,105,20.0
315,2,left,11313,15,105,25.0
315,3,left,11313,15,105,45.0
315,0,left,16000,15,105,35.0
315,2,left,16000,15,105,30.0
315,3,left,16000,15,105,40.0
315,0,left,22627,15,105,25.0
315,2,left,22627,15,105,20.0
315,3,left,22627,15,105,35.0
315,0,left,32000,15,105,35.0
315,2,left,32000,15,105,35.0
315,3,left,32000,15,105,40.0
315,0,right,4000,15,105,90.0
315,1,right,4000,50,105,85.0
315,2,right,4000,15,105,inf
315,3,right,4000,15,105,100.0
315,0,right,5656,15,105,75.0
315,2,right,5656,15,105,85.0
315,3,right,5656,15,105,90.0
315,0,right,8000,15,105,50.0
315,1,right,8000,50,105,55.0
315,2,right,8000,15,105,75.0
315,3,right,8000,15,105,75.0
315,0,right,11313,15,105,45.0
315,2,right,11313,15,105,75.0
315,3,right,11313,15,105,70.0
315,0,right,16000,15,105,50.0
315,1,right,16000,50,105,65.0
315,2,right,16000,15,105,65.0
315,3,right,16000,15,105,65.0
315,0,right,22627,15,105,70.0
315,2,right,22627,15,105,55.0
315,3,right,22627,15,105,70.0
315,0,right,32000,15,105,90.0
315,1,right,32000,50,105,70.0
315,2,right,32000,15,105,90.0
315,3,right,32000,15,105,70.0
316,0,left,4000,15,80,45.0
316,1,left,4000,15,80,inf
316,1,left,5656,15,80,inf
316,1,left,8000,15,80,75.0
316,1,left,11313,15,80,75.0
316,1,left,16000,15,80,80.0
316,1,left,22627,15,80,80.0
316,0,left,32000,15,80,45.0
316,1,left,32000,15,80,80.0
316,0,left,45254,15,80,60.0
316,1,left,45254,15,80,inf
317,0,left,4000,15,105,65.0
317,1,left,4000,15,105,75.0
317,0,left,5656,15,105,65.0
317,1,left,5656,15,105,60.0
317,0,left,8000,15,105,65.0
317,1,left,8000,15,105,45.0
317,0,left,11313,15,105,90.0
317,1,left,11313,15,105,75.0
317,0,left,16000,15,105,105.0
317,1,left,16000,15,105,95.0
317,0,left,22627,15,105,90.0
317,1,left,22627,15,105,95.0
317,0,left,32000,15,105,105.0
317,1,left,32000,15,105,95.0
317,0,left,45254,15,105,inf
317,1,left,45254,15,105,inf
317,0,right,4000,15,105,45.0
317,1,right,4000,15,105,90.0
317,0,right,5656,15,105,45.0
317,1,right,5656,15,105,80.0
317,0,right,8000,15,105,65.0
317,1,right,8000,15,105,100.0
317,0,right,11313,15,105,75.0
317,1,right,11313,15,105,inf
317,0,right,16000,15,105,85.0
317,1,right,16000,15,105,inf
317,0,right,22627,15,105,80.0
317,1,right,22627,15,105,inf
317,0,right,32000,15,105,85.0
317,1,right,32000,15,105,inf
317,0,right,45254,15,105,100.0
317,1,right,45254,15,105,inf
318,0,left,4000,15,80,35.0
318,0,left,5656,15,80,25.0
318,0,left,8000,15,80,25.0
318,0,left,11313,15,80,15.0
318,0,left,16000,15,80,15.0
318,0,left,22627,15,80,15.0
318,0,left,32000,15,80,30.0
318,0,left,45254,15,80,30.0
319,0,left,4000,15,80,55.0
319,0,left,5656,15,80,35.0
319,0,left,8000,15,80,25.0
319,0,left,11313,15,80,25.0
319,0,left,16000,15,80,15.0
319,0,left,22627,15,80,30.0
319,0,left,32000,15,80,35.0
319,0,left,45254,15,80,35.0
320,2,left,4000,15,105,inf
320,0,left,4000,15,105,inf
320,1,left,4000,65,105,inf
320,3,left,4000,65,105,inf
320,4,left,4000,65,105,inf
320,2,left,5656,15,105,inf
320,0,left,5656,15,105,105.0
320,1,left,5656,65,105,inf
320,3,left,5656,65,105,inf
320,4,left,5656,65,105,inf
320,2,left,8000,15,105,100.0
320,0,left,8000,15,105,95.0
320,1,left,8000,65,105,100.0
320,3,left,8000,65,105,100.0
320,4,left,8000,65,105,inf
320,2,left,11313,15,105,95.0
320,0,left,11313,15,105,90.0
320,1,left,11313,65,105,95.0
320,3,left,11313,65,105,95.0
320,4,left,11313,65,105,inf
320,2,left,16000,15,105,100.0
320,0,left,16000,15,105,95.0
320,1,left,16000,65,105,90.0
320,3,left,16000,65,105,95.0
320,4,left,16000,65,105,inf
320,2,left,22627,15,105,92.5
320,0,left,22627,15,105,95.0
320,1,left,22627,65,105,90.0
320,3,left,22627,65,105,95.0
320,4,left,22627,65,105,inf
320,2,left,32000,15,105,95.0
320,0,left,32000,15,105,85.0
320,1,left,32000,65,105,95.0
320,3,left,32000,65,105,100.0
320,4,left,32000,65,105,inf
320,0,right,4000,65,105,inf
320,0,right,5656,65,105,95.0
320,0,right,8000,65,105,95.0
320,0,right,11313,65,105,95.0
320,0,right,16000,65,105,95.0
320,0,right,22627,65,105,90.0
320,0,right,32000,65,105,95.0
321,0,left,4000,15,105,inf
321,1,left,4000,65,105,inf
321,0,left,5656,15,105,105.0
321,1,left,5656,65,105,105.0
321,0,left,8000,15,105,100.0
321,1,left,8000,65,105,95.0
321,0,left,11313,15,105,95.0
321,1,left,11313,65,105,85.0
321,0,left,16000,15,105,90.0
321,1,left,16000,65,105,85.0
321,0,left,22627,15,105,95.0
321,1,left,22627,65,105,85.0
321,0,left,32000,15,105,95.0
321,1,left,32000,65,105,85.0
322,0,left,4000,15,80,50.0
322,0,left,5656,15,80,40.0
322,0,left,8000,15,80,30.0
322,0,left,11313,15,80,20.0
322,0,left,16000,15,80,25.0
322,0,left,22627,15,80,30.0
322,0,left,32000,15,80,40.0
322,0,left,45254,15,80,25.0
323,0,left,4000,15,80,50.0
323,0,left,5656,15,80,35.0
323,0,left,8000,15,80,25.0
323,0,left,11313,15,80,35.0
323,0,left,16000,15,80,35.0
323,0,left,22627,15,80,30.0
323,0,left,32000,15,80,35.0
323,0,left,45254,15,80,40.0
324,0,left,4000,15,105,50.0
324,1,left,4000,15,105,55.0
324,2,left,4000,15,105,40.0
324,3,left,4000,15,105,55.0
324,4,left,4000,15,105,45.0
324,0,left,5656,15,105,40.0
324,1,left,5656,15,105,55.0
324,2,left,5656,15,105,40.0
324,3,left,5656,15,105,50.0
324,4,left,5656,15,105,55.0
324,0,left,8000,15,105,50.0
324,1,left,8000,15,105,40.0
324,2,left,8000,15,105,40.0
324,3,left,8000,15,105,45.0
324,4,left,8000,15,105,40.0
324,0,left,11313,15,105,65.0
324,1,left,11313,15,105,55.0
324,2,left,11313,15,105,55.0
324,3,left,11313,15,105,55.0
324,4,left,11313,15,105,60.0
324,0,left,16000,15,105,90.0
324,1,left,16000,15,105,75.0
324,2,left,16000,15,105,80.0
324,3,left,16000,15,105,85.0
324,4,left,16000,15,105,80.0
324,0,left,22627,15,105,85.0
324,1,left,22627,15,105,70.0
324,2,left,22627,15,105,80.0
324,3,left,22627,15,105,75.0
324,4,left,22627,15,105,80.0
324,0,left,32000,15,105,80.0
324,1,left,32000,15,105,75.0
324,2,left,32000,15,105,80.0
324,3,left,32000,15,105,80.0
324,4,left,32000,15,105,75.0
324,0,left,45254,15,105,90.0
324,1,left,45254,15,105,95.0
324,2,left,45254,15,105,85.0
324,3,left,45254,15,105,90.0
324,4,left,45254,15,105,85.0
324,0,right,4000,15,105,70.0
324,1,right,4000,15,105,55.0
324,2,right,4000,15,105,40.0
324,3,right,4000,15,105,55.0
324,4,right,4000,15,105,50.0
324,0,right,5656,15,105,50.0
324,1,right,5656,15,105,50.0
324,2,right,5656,15,105,30.0
324,3,right,5656,15,105,45.0
324,4,right,5656,15,105,50.0
324,0,right,8000,15,105,50.0
324,1,right,8000,15,105,50.0
324,2,right,8000,15,105,50.0
324,3,right,8000,15,105,50.0
324,4,right,8000,15,105,35.0
324,0,right,11313,15,105,50.0
324,1,right,11313,15,105,60.0
324,2,right,11313,15,105,65.0
324,3,right,11313,15,105,75.0
324,4,right,11313,15,105,75.0
324,0,right,16000,15,105,90.0
324,1,right,16000,15,105,90.0
324,2,right,16000,15,105,85.0
324,3,right,16000,15,105,90.0
324,4,right,16000,15,105,95.0
324,0,right,22627,15,105,95.0
324,1,right,22627,15,105,90.0
324,2,right,22627,15,105,80.0
324,3,right,22627,15,105,90.0
324,4,right,22627,15,105,100.0
324,0,right,32000,15,105,95.0
324,1,right,32000,15,105,95.0
324,2,right,32000,15,105,85.0
324,3,right,32000,15,105,95.0
324,4,right,32000,15,105,95.0
324,0,right,45254,15,105,95.0
324,1,right,45254,15,105,95.0
324,2,right,45254,15,105,90.0
324,3,right,45254,15,105,95.0
324,4,right,45254,15,105,75.0
325,4,left,4000,15,80,50.0
325,0,left,4000,15,80,70.0
325,1,left,4000,15,80,35.0
325,2,left,4000,15,105,40.0
325,3,left,4000,15,80,45.0
325,4,left,5656,15,80,45.0
325,0,left,5656,15,80,45.0
325,1,left,5656,15,80,45.0
325,2,left,5656,15,105,40.0
325,3,left,5656,15,80,40.0
325,4,left,8000,15,80,50.0
325,0,left,8000,15,80,50.0
325,1,left,8000,15,80,30.0
325,2,left,8000,15,105,30.0
325,3,left,8000,15,80,35.0
325,4,left,11313,15,80,25.0
325,0,left,11313,15,80,35.0
325,1,left,11313,15,80,25.0
325,2,left,11313,15,105,25.0
325,3,left,11313,15,80,30.0
325,4,left,16000,15,80,40.0
325,0,left,16000,15,80,65.0
325,1,left,16000,15,80,25.0
325,2,left,16000,15,105,25.0
325,3,left,16000,15,80,30.0
325,4,left,22627,15,80,35.0
325,0,left,22627,15,80,50.0
325,1,left,22627,15,80,25.0
325,2,left,22627,15,105,25.0
325,3,left,22627,15,80,25.0
325,4,left,32000,15,80,30.0
325,0,left,32000,15,80,30.0
325,1,left,32000,15,80,40.0
325,2,left,32000,15,105,40.0
325,3,left,32000,15,80,30.0
325,0,left,45254,15,80,55.0
325,1,left,45254,15,80,35.0
325,2,left,45254,15,105,40.0
325,3,left,45254,15,80,35.0
325,4,right,4000,15,80,50.0
325,0,right,4000,15,80,25.0
325,1,right,4000,15,80,50.0
325,2,right,4000,15,105,45.0
325,3,right,4000,15,80,40.0
325,4,right,5656,15,80,40.0
325,0,right,5656,15,80,40.0
325,1,right,5656,15,80,40.0
325,2,right,5656,15,105,45.0
325,3,right,5656,15,80,35.0
325,4,right,8000,15,80,40.0
325,0,right,8000,15,80,30.0
325,1,right,8000,15,80,30.0
325,2,right,8000,15,105,30.0
325,3,right,8000,15,80,30.0
325,4,right,11313,15,80,25.0
325,0,right,11313,15,80,35.0
325,1,right,11313,15,80,35.0
325,2,right,11313,15,105,30.0
325,3,right,11313,15,80,25.0
325,4,right,16000,15,80,35.0
325,0,right,16000,15,80,30.0
325,1,right,16000,15,80,40.0
325,2,right,16000,15,105,35.0
325,3,right,16000,15,80,25.0
325,4,right,22627,15,80,25.0
325,0,right,22627,15,80,35.0
325,1,right,22627,15,80,40.0
325,2,right,22627,15,105,30.0
325,3,right,22627,15,80,30.0
325,4,right,32000,15,80,35.0
325,0,right,32000,15,80,30.0
325,1,right,32000,15,80,35.0
325,2,right,32000,15,105,40.0
325,3,right,32000,15,80,35.0
325,0,right,45254,15,80,45.0
325,1,right,45254,15,80,60.0
325,2,right,45254,15,105,45.0
325,3,right,45254,15,80,45.0
326,0,left,4000,15,85,45.0
326,0,left,5656,15,85,25.0
326,0,left,8000,15,85,20.0
326,0,left,11313,15,85,35.0
326,0,left,16000,15,85,20.0
326,0,left,22627,15,85,35.0
326,0,left,32000,15,85,35.0
326,0,left,45254,15,85,30.0
327,0,left,4000,15,105,90.0
327,0,left,5656,15,105,80.0
327,0,left,8000,15,105,65.0
327,0,left,11313,15,105,50.0
327,0,left,16000,15,105,65.0
327,0,left,22627,15,105,65.0
327,0,left,32000,15,105,60.0
327,0,right,4000,15,105,40.0
327,0,right,5656,15,105,35.0
327,0,right,8000,15,105,30.0
327,0,right,11313,15,105,25.0
327,0,right,16000,15,105,30.0
327,0,right,22627,15,105,30.0
327,0,right,32000,15,105,35.0
328,0,left,4000,15,85,50.0
328,0,left,5656,15,85,35.0
328,0,left,8000,15,85,25.0
328,0,left,11313,15,85,20.0
328,0,left,16000,15,85,15.0
328,0,left,22627,15,85,20.0
328,0,left,32000,15,85,20.0
328,0,left,45254,15,85,25.0
329,0,left,8000,15,80,80.0
329,0,left,16000,15,80,80.0
329,0,left,32000,15,80,40.0
330,0,left,4000,15,80,50.0
330,1,left,4000,15,80,30.0
330,0,left,5656,15,80,45.0
330,1,left,5656,15,80,45.0
330,0,left,8000,15,80,35.0
330,1,left,8000,15,80,35.0
330,0,left,11313,15,80,25.0
330,1,left,11313,15,80,30.0
330,0,left,16000,15,80,35.0
330,1,left,16000,15,80,25.0
330,0,left,22627,15,80,40.0
330,1,left,22627,15,80,35.0
330,0,left,32000,15,80,40.0
330,1,left,32000,15,80,30.0
330,0,left,45254,15,80,55.0
330,1,left,45254,15,80,inf
331,1,left,4000,15,105,60.0
331,0,left,4000,15,105,55.0
331,1,left,5656,15,105,60.0
331,0,left,5656,15,105,55.0
331,1,left,8000,15,105,70.0
331,0,left,8000,15,105,55.0
331,1,left,11313,15,105,85.0
331,0,left,11313,15,105,80.0
331,1,left,16000,15,105,95.0
331,0,left,16000,15,105,90.0
331,1,left,22627,15,105,100.0
331,0,left,22627,15,105,85.0
331,1,left,32000,15,105,95.0
331,0,left,32000,15,105,90.0
331,1,left,45254,15,105,95.0
331,0,left,45254,15,105,85.0
331,1,right,4000,15,105,85.0
331,0,right,4000,15,105,55.0
331,1,right,5656,15,105,80.0
331,0,right,5656,15,105,55.0
331,1,right,8000,15,105,75.0
331,0,right,8000,15,105,65.0
331,1,right,11313,15,105,85.0
331,0,right,11313,15,105,80.0
331,1,right,16000,15,105,100.0
331,0,right,16000,15,105,95.0
331,1,right,22627,15,105,95.0
331,0,right,22627,15,105,95.0
331,1,right,32000,15,105,100.0
331,0,right,32000,15,105,95.0
331,1,right,45254,15,105,90.0
331,0,right,45254,15,105,85.0
332,0,left,4000,15,105,55.0
332,2,left,4000,15,80,35.0
332,1,left,4000,15,80,30.0
332,0,left,5656,15,105,40.0
332,2,left,5656,15,80,35.0
332,1,left,5656,15,80,30.0
332,0,left,8000,15,105,50.0
332,2,left,8000,15,80,15.0
332,1,left,8000,15,80,25.0
332,0,left,11313,15,105,35.0
332,2,left,11313,15,80,15.0
332,1,left,11313,15,80,15.0
332,0,left,16000,15,105,40.0
332,2,left,16000,15,80,15.0
332,1,left,16000,15,80,15.0
332,0,left,22627,15,105,40.0
332,2,left,22627,15,80,30.0
332,1,left,22627,15,80,30.0
332,0,left,32000,15,105,45.0
332,2,left,32000,15,80,25.0
332,1,left,32000,15,80,25.0
332,2,left,45254,15,80,35.0
332,1,left,45254,15,80,35.0
332,0,right,4000,15,85,50.0
332,2,right,4000,15,80,55.0
332,0,right,5656,15,85,30.0
332,2,right,5656,15,80,50.0
332,0,right,8000,15,85,35.0
332,2,right,8000,15,80,30.0
332,0,right,11313,15,85,25.0
332,2,right,11313,15,80,15.0
332,0,right,16000,15,85,35.0
332,2,right,16000,15,80,30.0
332,0,right,22627,15,85,35.0
332,2,right,22627,15,80,25.0
332,0,right,32000,15,85,30.0
332,2,right,32000,15,80,35.0
332,2,right,45254,15,80,35.0
333,0,left,4000,15,85,25.0
333,0,left,5656,15,85,30.0
333,0,left,8000,15,85,20.0
333,0,left,11313,15,85,20.0
333,0,left,16000,15,85,15.0
333,0,left,22627,15,85,15.0
333,0,left,32000,15,85,25.0
333,0,left,45254,15,85,40.0
334,0,left,4000,65,105,inf
334,0,left,5656,65,105,inf
334,0,left,8000,65,105,95.0
334,0,left,11313,65,105,90.0
334,0,left,16000,65,105,90.0
334,0,left,22627,65,105,90.0
334,0,left,32000,65,105,90.0
334,0,left,45254,65,105,105.0
335,0,left,8000,15,80,30.0
335,1,left,8000,15,80,30.0
335,0,left,16000,15,80,35.0
335,1,left,16000,15,80,25.0
335,0,left,32000,15,80,25.0
335,1,left,32000,15,80,35.0
335,0,right,8000,15,80,25.0
335,1,right,8000,15,80,25.0
335,0,right,16000,15,80,30.0
335,1,right,16000,15,80,30.0
335,0,right,32000,15,80,40.0
335,1,right,32000,15,80,25.0
336,1,left,4000,15,105,inf
336,0,left,4000,15,105,80.0
336,1,left,5656,15,105,100.0
336,0,left,5656,15,105,75.0
336,1,left,8000,15,105,100.0
336,0,left,8000,15,105,70.0
336,1,left,11313,15,105,100.0
336,0,left,11313,15,105,95.0
336,1,left,16000,15,105,90.0
336,0,left,16000,15,105,90.0
336,1,left,22627,15,105,85.0
336,0,left,22627,15,105,90.0
336,1,left,32000,15,105,95.0
